customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,AverageMonthlyCharge
6199-IWKGC,Female,1,Yes,No,0.5549717837226001,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Electronic check,1.1794872601989819,4753.85,No,2.1793478260869565
2675-DHUTR,Male,1,Yes,No,1.0436161483629645,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1.1346187411944968,5780.7,No,1.7051724137931035
8152-VETUR,Female,0,Yes,No,1.6137012404433893,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),1.0947356131905097,6869.7,No,1.3569444444444445
9667-EQRXU,Female,1,No,No,-0.0965540357978854,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,-0.8130073430001998,1172.95,Yes,1.3433333333333333
7446-YPODE,Male,1,No,No,-0.8702409464784621,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),-0.1499503399339166,662.95,No,5.4772727272727275
9522-BNTHX,Female,1,No,No,0.06632741908223598,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,-0.28289409994720643,1765.95,No,1.6544117647058822
4676-WLUHT,Male,0,No,No,0.880734693482843,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,Two year,No,Bank transfer (automatic),-0.6169152969805971,2431.95,No,0.8555555555555556
3329-WDIOK,Female,0,No,No,-1.1960038562387048,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,-0.47067716096597834,155.35,Yes,16.866666666666667
7980-MHFLQ,Female,0,Yes,Yes,1.6137012404433893,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,-1.3248408190513656,1859.2,No,0.3458333333333333
2873-ZLIWT,Female,0,Yes,Yes,0.3106496014024181,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,0.6676537841478158,3303.05,Yes,2.12125
3415-TAILE,Female,0,Yes,Yes,-1.2367242199587352,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,0.03118553308419093,134.35,Yes,32.85
0757-WCUUZ,Male,0,Yes,Yes,0.880734693482843,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Two year,No,Credit card (automatic),-0.046918925923616905,3409.1,No,1.1731481481481483
1629-DQQVB,Female,0,No,No,-0.748079855318371,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),-0.48729513096763954,709.5,No,3.5785714285714287
1915-IOFGU,Female,0,No,No,-1.2774445836787656,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,0.19071804510013865,70.5,Yes,70.5
3045-XETSH,Female,0,No,No,-0.9109613101984924,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,1.0000131841810405,953.45,Yes,9.485
0374-AACSZ,Female,0,No,No,-1.2774445836787656,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,-0.4856333339674735,50.15,No,50.15
7239-HZZCX,Male,0,No,No,-1.2774445836787656,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-1.4960059100684764,19.75,Yes,19.75
4872-VXRIL,Male,0,No,No,0.9621754209229036,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),-0.003712203919297562,3665.55,No,1.1544642857142857
9140-CZQZZ,Female,0,Yes,No,1.4508197855632678,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),0.4931650991303729,5515.8,No,1.1705882352941175
3423-HHXAO,Female,0,Yes,Yes,-0.748079855318371,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,-1.504314895069307,272.0,No,1.3928571428571428
9938-TKDGL,Male,0,Yes,Yes,1.4508197855632678,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,1.156222102196656,6668.0,No,1.463970588235294
0531-ZZJWQ,Male,1,Yes,No,0.9214550572028734,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.3070438351117673,4052.4,No,1.3454545454545455
6537-QLGEX,Female,0,No,No,-0.6666391278783103,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,-0.8595376590048512,664.4,No,2.43125
2688-BHGOG,Male,1,No,No,-0.9516816739185228,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,0.4915033021302069,718.55,No,8.838888888888889
7683-CBDKJ,Male,0,Yes,Yes,-0.748079855318371,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,0.022876548083360315,937.6,Yes,4.675
0946-CLJTI,Male,1,Yes,No,1.0436161483629645,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,1.1279715531938321,5812.6,Yes,1.7017241379310346
3160-TYXLT,Male,0,No,No,0.8400143297628127,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),-0.613591702980265,2546.85,No,0.8735849056603773
1325-USMEC,Male,0,Yes,No,1.5322605130033284,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),1.1495749141959914,6944.5,No,1.4192857142857143
0916-QOFDP,Female,1,Yes,Yes,-0.748079855318371,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1.0315873271841969,1346.3,No,6.8428571428571425
0628-CNQRM,Male,0,Yes,Yes,-0.4223169455581282,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),0.09101022509017127,1544.05,Yes,3.0681818181818183
5606-AMZBO,Female,0,Yes,No,-0.9109613101984924,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),0.4449729861255557,765.15,No,7.815
6199-IPCAO,Female,0,Yes,Yes,-0.13727439951791576,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,-1.2849576910473786,692.55,No,0.9
7665-TOALD,Female,0,No,No,-1.2774445836787656,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.16080569909714826,69.6,Yes,69.6
0112-QWPNC,Male,0,Yes,No,0.6771328748826912,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,0.6510358141461546,4059.35,Yes,1.7214285714285713
0324-BRPCJ,Female,1,Yes,No,1.4508197855632678,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1.1778254631988159,6851.65,Yes,1.473529411764706
2777-PHDEI,Female,0,No,No,-1.2774445836787656,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,0.44164939212522314,78.05,Yes,78.05
5640-CAXOA,Female,0,No,No,-0.0965540357978854,No,No phone service,DSL,No,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),-0.8113455460000336,1187.05,No,1.345
2235-EZAIK,Female,0,Yes,No,1.6137012404433893,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),0.47987072312904416,5401.9,No,1.1
3847-BAERP,Female,0,No,No,-0.9109613101984924,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,-1.4577845790646555,247.0,No,2.09
1196-AMORA,Male,0,No,No,-1.0331224013585834,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,0.2937494591104381,520.0,Yes,10.514285714285714
4282-YMKNA,Female,0,No,No,-0.9516816739185228,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.3319707901142591,706.6,Yes,8.305555555555555
1453-RZFON,Female,0,No,Yes,-1.2774445836787656,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,-0.49394231896830415,49.9,No,49.9
8263-OKETD,Female,0,No,No,-0.5037576729981889,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),0.13754054109482292,1370.35,No,3.4450000000000003
0670-KDOMA,Female,0,No,No,-1.2774445836787656,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,-1.479387940066815,20.25,No,20.25
2476-YGEFM,Female,0,No,No,-0.13727439951791576,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),0.3735157151184122,2215.25,No,2.6206896551724137
8687-BAFGU,Male,0,No,No,-1.2774445836787656,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,0.3070438351117673,74.0,No,74.0
0641-EVBOJ,Male,0,No,No,-1.1960038562387048,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,0.5829021371393436,214.4,No,27.433333333333334
0829-XXPLX,Female,0,No,No,-0.5037576729981889,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),0.8188773111629334,1871.15,No,4.470000000000001
9974-JFBHQ,Male,0,No,Yes,1.2879383306831464,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),1.1429277261953275,6171.2,No,1.54921875
5356-RHIPP,Male,0,No,No,-1.2774445836787656,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,-1.481049737066981,20.2,Yes,20.2
6624-JDRDS,Female,0,No,No,-1.0738427650786138,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),-1.1736172920362484,161.45,No,4.908333333333333
0608-JDVEC,Male,0,Yes,No,0.7178532386027215,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,-1.4943441130683104,1013.2,No,0.396
9780-FKVVF,Male,0,No,No,-1.0738427650786138,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),-0.18650987393757135,336.7,No,9.858333333333333
1919-RTPQD,Male,0,Yes,Yes,-1.0331224013585834,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,-0.6651074099854147,333.65,No,6.392857142857143
5214-NLTIT,Male,0,Yes,Yes,1.6137012404433893,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),0.8654076271675846,6511.8,No,1.261111111111111
3345-PBBFH,Male,0,Yes,No,-0.9924020376385531,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),-0.5055748979694671,393.45,No,6.19375
5055-BRMNE,Female,0,Yes,Yes,1.4100994218432374,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),1.393859073220412,7009.5,No,1.5925373134328358
9189-JWSHV,Female,1,Yes,No,-0.3408762181180675,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.9568064621767214,2264.05,Yes,3.8979166666666667
2190-PHBHR,Female,0,Yes,No,1.6137012404433893,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),0.9867188081797118,6921.7,No,1.3118055555555557
2650-GYRYL,Male,0,Yes,Yes,0.025607055362205634,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),-1.505976692069473,600.25,No,0.5893939393939394
0746-JTRFU,Male,0,No,No,-1.2367242199587352,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,-1.3198554280508674,56.35,Yes,12.525
5208-FVQKB,Male,0,Yes,No,1.5322605130033284,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,No,Mailed check,0.10596639809166647,4664.15,No,0.9707142857142858
7184-LRUUR,Female,0,No,No,-0.4223169455581282,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),0.016229360082695727,1441.8,No,2.965909090909091
6627-CFOSN,Female,0,No,No,1.0843365120829946,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),1.1528985081963241,5623.7,No,1.6855932203389832
3982-JGSFD,Male,0,No,No,0.14776814652229667,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),-1.4760643460664828,695.85,No,0.5652777777777778
1574-DYCWE,Female,0,Yes,Yes,0.758573602322752,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,-1.4893587220678117,1028.75,No,0.3911764705882353
7247-XOZPB,Male,0,Yes,No,0.8400143297628127,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),0.4200460311230638,4155.95,No,1.4603773584905662
2466-FCCPT,Female,0,Yes,Yes,-0.5037576729981889,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),-1.4976677070686424,395.6,No,0.985
6211-WWLTF,Male,0,Yes,No,1.247217966963116,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),1.1612074931971548,6330.4,No,1.5825396825396827
4826-TZEVA,Female,0,No,No,0.3106496014024181,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),0.33363258711442517,2971.7,No,1.8699999999999999
6016-NXBNJ,Male,0,No,No,0.10704778280226633,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,-1.51594747407047,638.0,No,0.5471428571428572
9138-EFSMO,Male,0,Yes,Yes,-0.2594354906780068,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Bank transfer (automatic),0.47156173812821356,2034.25,No,3.036538461538462
0576-WNXXC,Male,1,Yes,No,-0.21871512695797646,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,1.0232783421833662,2510.2,Yes,3.5388888888888888
4632-XJMEX,Male,0,No,Yes,0.8400143297628127,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,No,Credit card (automatic),-0.06353689592527814,3419.5,No,1.1858490566037736
8910-LEDAG,Male,1,Yes,No,0.06632741908223598,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),0.22561578210362715,2427.35,No,2.1044117647058824
3452-GWUIN,Female,1,Yes,No,-0.5444780367182193,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1.003336778181373,1760.25,No,4.997368421052632
2716-GFZOR,Male,0,Yes,No,0.43281069256250915,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),0.7091987091519689,3551.65,No,2.0023255813953487
3724-UCSHY,Male,0,Yes,Yes,-1.0738427650786138,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-1.502653098069141,122.9,No,3.2583333333333333
8626-XHBIE,Male,0,No,Yes,0.9621754209229036,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,-1.328164413051698,1424.2,No,0.4428571428571429
4628-CTTLA,Male,0,No,No,1.002895784642934,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,-0.8462432830035223,2111.45,Yes,0.6894736842105262
3192-LNKRK,Male,0,Yes,Yes,0.06632741908223598,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,0.641065032145158,2909.95,No,2.472058823529412
4439-YRNVD,Female,0,No,No,-0.9109613101984924,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,-0.9476129000136557,374.0,No,3.625
2876-VBBBL,Female,0,No,No,-1.2774445836787656,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,-1.479387940066815,20.25,Yes,20.25
6834-NXDCA,Female,0,No,No,-0.7888002190384014,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,-1.3580767590546883,300.8,Yes,1.8384615384615384
2208-UGTGR,Male,0,No,No,0.9621754209229036,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,1.1246479591934997,5581.05,No,1.7607142857142857
3005-TYFRD,Female,0,Yes,No,0.9214550572028734,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),1.2924894562102784,5676.65,No,1.8845454545454547
8670-MEFCP,Female,0,Yes,Yes,0.14776814652229667,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),0.9352031011745621,3379.25,No,2.5805555555555557
3079-BCHLN,Male,0,Yes,No,0.5956921474426305,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),-1.491020519067978,942.95,No,0.4234042553191489
7777-UNYHB,Female,0,Yes,Yes,-0.8295205827584317,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),-1.4843733310673135,232.4,No,1.675
5597-GLBUC,Female,0,No,No,-1.2774445836787656,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,0.6875953481498096,85.45,Yes,85.45
7278-CKDNC,Male,1,No,No,-0.3408762181180675,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,0.5230774451333633,2088.45,No,3.3541666666666665
2748-MYRVK,Female,0,No,No,1.247217966963116,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),1.1678546811978192,6137.0,Yes,1.5857142857142859
8450-UYIBU,Female,1,No,No,0.10704778280226633,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,-0.8279635160016948,1434.6,No,1.1385714285714286
2969-VAPYH,Female,0,No,No,1.4100994218432374,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,No,Credit card (automatic),-0.14164135493308597,3870.0,No,0.9029850746268657
4822-YCXMX,Male,0,No,No,-0.30015585439803716,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,0.6659919871476498,2043.45,Yes,3.392
7181-OQCUT,Male,0,No,No,-0.46303730927815856,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,1.2991366442109427,2215.0,No,4.9452380952380945
8474-UMLNT,Female,0,No,No,-0.7888002190384014,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),0.10098100709116792,842.25,No,5.2153846153846155
9821-POOTN,Male,0,Yes,No,0.10704778280226633,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.3469269631157543,2576.2,Yes,2.1485714285714286
3836-FZSDJ,Male,1,Yes,No,1.5729808767233588,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),-1.3265026160515319,1901.0,No,0.35000000000000003
9142-XMYJH,Female,0,No,No,-0.13727439951791576,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),-1.5093002860698053,601.6,No,0.6672413793103449
6559-ILWKJ,Male,0,Yes,No,1.5729808767233588,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Two year,No,Electronic check,-0.5122220859701314,3515.25,Yes,0.6950704225352113
0187-QSXOE,Male,1,Yes,No,-1.0331224013585834,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.8055829351616043,605.45,No,12.714285714285714
7733-UDMTP,Female,1,No,No,1.002895784642934,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,-0.3244390249513595,3094.05,No,0.9649122807017544
2649-HWLYB,Male,0,Yes,No,1.3286586944031769,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),0.37850110611891075,4929.55,No,1.1715384615384616
5214-CHIWJ,Male,0,No,No,-0.21871512695797646,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,-1.477726143066649,595.05,No,0.7518518518518519
4229-CZMLL,Male,0,No,No,-1.0738427650786138,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.33695618111475767,469.8,Yes,12.483333333333334
6904-JLBGY,Female,1,No,No,1.6137012404433893,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),1.7478218342557958,8436.25,No,1.629861111111111
2465-BLLEU,Male,0,No,No,-1.2774445836787656,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,-1.4960059100684764,19.75,No,19.75
